,Frequency, Formatted Data, Formatted Data.1
0,890000000.0,0.8188779419300001,101.814775615
1,890251256.281,0.822425597328,101.614040088
2,890502512.5630001,0.815657053161,101.53810575799999
3,890753768.844,0.820673593768,101.688991635
4,891005025.126,0.817629592183,101.64785922899999
5,891256281.407,0.82064744809,101.443646534
6,891507537.6880001,0.815257863506,101.24455862299999
7,891758793.97,0.817763642871,101.167963965
8,892010050.251,0.816094368653,101.30981715
9,892261306.533,0.818958681562,101.163072239
10,892512562.8139999,0.8226685842200001,101.24123435
11,892763819.095,0.8224593698639999,101.10830879
12,893015075.377,0.816841597472,101.104071167
13,893266331.658,0.820080232083,101.221497461
14,893517587.94,0.817269554664,100.916909674
15,893768844.2210001,0.823027316516,100.835215855
16,894020100.503,0.8230257906039999,101.106192727
17,894271356.7839999,0.820109843155,100.90193526600001
18,894522613.065,0.8199873475499999,100.72073066200001
19,894773869.347,0.818753148339,100.84932777899999
20,895025125.628,0.8224892962100001,100.80367015700001
21,895276381.91,0.8210133060189999,100.825397705
22,895527638.1910001,0.819814921673,100.853286035
23,895778894.472,0.820981137625,100.91618409899999
24,896030150.754,0.8222007840180001,100.713387125
25,896281407.035,0.8184740271150001,100.34231832
26,896532663.3169999,0.818968820166,100.61407401299999
27,896783919.598,0.8219602672640001,100.434371328
28,897035175.879,0.823911080943,100.594187707
29,897286432.161,0.8199459802210001,100.06987488700001
30,897537688.4419999,0.8190199962989999,100.253996857
31,897788944.724,0.816839476661,100.131779737
32,898040201.005,0.81928602287,100.168130637
33,898291457.286,0.819239134049,100.063094029
34,898542713.5680001,0.814711529581,99.8557138877
35,898793969.849,0.8209350394230001,100.456879101
36,899045226.131,0.817652694013,100.142028255
37,899296482.412,0.8157500978219999,100.052952663
38,899547738.6930001,0.8181071420129999,100.256438716
39,899798994.975,0.8228355115260001,99.5553933577
40,900050251.256,0.817119749744,100.073109781
41,900301507.538,0.8217178895489999,100.015138489
42,900552763.8189999,0.817505023078,99.8364038774
43,900804020.1010001,0.8154120131550001,99.9502837329
44,901055276.382,0.8166761057940001,99.57098703790001
45,901306532.663,0.82004552647,99.9625414599
46,901557788.945,0.819161977583,99.7403206495
47,901809045.2260001,0.815434871762,99.426411523
48,902060301.508,0.8201119642970001,99.35551467110001
49,902311557.7889999,0.8232568150990001,99.4434547428
50,902562814.07,0.8234478089980001,99.65797442889999
51,902814070.352,0.8194483967299999,99.3494652607
52,903065326.633,0.816694740092,99.39334098120001
53,903316582.915,0.8171771249950001,99.43009207899999
54,903567839.1960001,0.821022564125,99.5268074307
55,903819095.477,0.816329908993,98.92254083489999
56,904070351.759,0.817148184358,98.93075662209999
57,904321608.04,0.8173981701890001,99.0491253476
58,904572864.322,0.8171058584559999,99.20975919370001
59,904824120.603,0.820660501641,99.23379389600001
60,905075376.884,0.815076198482,99.0850082706
61,905326633.166,0.820110607412,99.2004375383
62,905577889.447,0.8222523832009999,98.53241053030001
63,905829145.729,0.81421820804,99.1665168182
64,906080402.01,0.8173422728749999,98.8023723154
65,906331658.291,0.8176010278229999,99.00347055350001
66,906582914.5730001,0.82027155674,98.66118726360001
