,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
10,Tag1,Tag2,1757521713.3030474,1757521714.606428,"[112.88 117.46 117.69 117.46 117.46 117.84 117.23 117.38 117.69 117.53
 117.91 117.76 117.69 117.38 117.84 117.61 117.53 117.15 117.61 117.69
 110.67 109.52 109.45 109.98 109.75 109.75 109.83 109.52 109.98 109.75
 112.34 111.81 112.12 112.34 112.12 112.5  112.57 112.19 112.42 112.19
 114.4  114.33 114.18 114.1  114.4  114.48 114.4  114.4  114.48 114.18
 117.3  117.23 117.38 117.   116.92 117.07 117.38 116.77 117.07 116.92
 117.53 117.99 117.76 117.84 117.69 117.61 118.14 118.14 117.69 117.69
 117.38 117.91 117.84 117.99 117.61 117.99 118.07 117.76 118.22 110.06
 109.83 110.36 109.75 109.9  109.75 109.37 109.9  109.67 109.6  112.19
 112.04 112.19 111.89 111.96 111.89 111.96 112.04 111.89 112.12 113.87
 113.79 114.18 114.25 114.4  114.02 114.1  114.33 114.1  114.33 116.62
 116.85 116.62 116.77 116.77 116.77 116.85 116.69 116.62 117.   117.91
 117.3  117.69 117.38 117.38 117.23 117.53 117.69 117.53 117.38 117.38
 117.3  117.23 117.53 117.46 117.46 117.3  117.69 117.46 109.37 110.13
 109.52 109.45 109.06 109.45 109.45 109.29 109.52 109.29 112.04 111.89
 111.89 111.96 111.89 112.19 112.12 111.89 112.12 111.89 114.1  113.72
 113.49 113.79 113.95 114.4  114.02 113.87 114.1  114.02 116.39 116.62
 116.46 116.54 116.92 117.15 116.92 116.69 116.85 116.92 117.84 117.3
 117.61 117.53 117.3  117.61 117.23 117.23 117.15 117.15 117.53 117.46
 117.46 117.69 117.46 117.76 117.53 117.3  117.91 109.75 109.45 109.75
 109.29 109.52 109.67 109.45 109.52 109.67 110.06 111.96 111.73 111.89
 111.51 111.73 112.12 112.27 111.96 112.27 112.19 114.02 113.95 113.95
 113.87 113.95 114.1  114.1  114.33 113.95 114.18 116.54 116.62 116.69
 116.69 116.92 116.54 116.85 116.54 117.07 116.69 117.69 117.76 117.69
 117.76 118.07 117.84 117.76 118.14 117.76 117.84 117.99 117.76 117.91
 117.99 117.84 118.07 117.69 117.46 117.99 109.6  109.98 109.9  109.83
 109.83 109.98 109.83 110.06 110.06 109.6  112.12 112.57 112.27 112.27
 112.12 112.19 112.34 111.89 112.04 112.12 114.18 114.25 114.48 114.25
 114.33 114.02 114.18 114.18 114.1  114.48 116.92 116.92 117.07 116.92
 116.85 116.85 117.15 117.15 117.07 116.77 117.15 117.3  117.23]",915,5,5,0.4,0.4
11,Tag2,Tag1,1757521715.848879,1757521717.1493068,"[ 93.42 100.82 100.98 100.98 101.51 100.9  101.66 100.9  101.51 101.51
 102.81 103.34 102.81 102.81 103.11 102.2  103.04 102.35 103.34 102.81
  92.05  92.43  92.89  92.58  92.43  92.05  92.36  91.9   92.2   92.58
  90.6   90.14  90.37  90.37  90.91  90.83  90.45  90.52  89.76  90.68
  93.96  93.73  93.8   94.26  93.5   94.11  94.95  93.65  93.58  93.5
  98.54  98.61  98.31  98.38  99.15  98.76  98.46  98.54  98.76  98.76
 100.75 100.98 101.66 101.28 101.21 101.13 101.89 101.05 100.82 102.66
 103.19 102.2  102.5  102.5  103.04 102.43 102.81 102.35 102.96  92.97
  92.58  92.66  91.9   92.66  91.74  92.81  92.05  91.97  92.58  90.45
  90.68  90.14  91.06  91.67  90.68  89.84  91.44  90.6   90.3   95.25
  93.96  93.96  93.88  93.5   94.34  93.65  93.5   93.35  93.35  98.61
  98.23  98.38  98.92  98.54  99.15  98.54  99.07  99.15  99.07 101.05
 101.05 101.13 101.05 101.36 101.21 100.82 101.36 100.6  101.97 102.5
 102.66 102.5  102.96 102.43 102.66 103.8  104.1  102.2   92.97  92.66
  93.35  92.74  93.04  92.2   92.05  92.43  92.28  92.58  90.14  91.29
  90.22  89.76  90.3   91.06  91.67  89.91  90.3   90.14  93.73  93.27
  93.73  94.8   94.11  94.26  94.19  93.5   94.11  94.03  98.46  99.07
  98.38  98.46  98.84  98.92  98.61  98.84  99.22 101.36 100.67 101.13
 100.9  101.05 100.98 101.43 101.13 101.05 101.82 102.58 102.43 102.81
 102.66 102.73 102.5  102.96 103.27 102.5  102.73  92.28  92.13  92.58
  92.66  92.28  92.36  92.51  92.2   92.43  92.81  90.22  90.07  90.68
  90.07  90.37  89.99  90.45  90.37  89.68  91.44  92.89  93.5   93.96
  93.35  93.96  94.26  94.03  93.73  94.72  93.88  98.84  98.99  98.76
  98.31  98.23  98.46  98.46  98.    98.38 100.98 101.36 101.89 101.43
 100.82 101.28 100.9  101.05 100.75 100.75 102.66 102.96 103.19 102.35
 103.19 102.96 103.8  102.43 102.73 102.5   92.74  92.74  92.66  92.05
  92.28  92.58  92.74  92.66  92.36  91.9   89.84  91.06  90.3   90.37
  90.37  90.6   90.52  90.14  90.6   89.99  93.73  93.42  93.73  93.73
  93.8   94.03  93.96  93.73  93.42  98.15  98.61  98.61  98.38  99.6
  98.92  98.61  98.76  99.53  98.69  98.69  99.3   99.15  98.84]",915,5,5,0.4,0.4
12,Tag1,Tag2,1757522126.5168233,1757522127.819175,"[120.81 127.07 126.76 126.84 126.61 127.15 126.92 126.99 126.92 127.15
 126.38 126.38 126.31 126.08 126.61 126.38 126.54 126.54 126.31 126.31
 117.38 116.92 117.07 116.85 117.15 117.15 117.3  117.   117.3  117.07
 120.81 120.81 120.81 121.12 120.89 120.74 120.97 121.04 121.12 121.27
 123.41 123.25 123.25 123.1  123.48 123.03 122.95 123.33 122.95 123.25
 126.23 125.7  125.85 126.   126.31 125.85 125.93 125.85 126.08 126.46
 126.76 126.76 126.76 126.92 126.61 126.99 126.76 126.61 126.76 126.61
 126.31 126.31 126.31 126.31 126.46 126.84 126.23 126.92 126.61 117.15
 117.15 117.23 116.77 117.23 117.15 117.3  117.07 117.15 117.23 121.12
 121.12 120.58 121.04 120.81 120.81 120.89 120.66 121.12 121.04 123.18
 123.1  123.18 123.03 122.95 123.33 123.18 122.95 123.25 126.54 125.93
 126.   126.31 126.   126.38 126.23 125.93 126.   126.08 126.76 126.76
 126.84 127.07 126.92 126.92 126.61 127.07 126.84 126.84 126.46 126.38
 126.31 126.46 126.31 126.54 126.38 126.76 126.84 126.61 117.3  117.23
 117.23 116.92 117.07 117.38 116.77 116.92 117.07 116.92 120.81 120.81
 120.81 121.19 121.04 121.12 120.97 120.66 121.04 120.89 123.03 123.33
 123.56 123.41 123.41 123.03 122.95 123.18 123.48 126.23 126.15 126.23
 125.85 126.08 125.93 126.15 125.85 126.15 126.15 126.99 126.61 126.84
 126.69 126.69 126.46 126.92 126.54 126.92 127.07 126.46 126.23 126.15
 126.46 126.54 125.85 126.61 126.46 126.31 126.54 116.62 117.   117.15
 117.   117.15 116.85 117.07 117.15 117.23 117.15 121.19 120.89 121.12
 120.97 121.12 121.12 121.04 120.81 121.19 122.8  123.25 123.64 123.18
 122.95 123.56 123.03 123.1  123.03 123.33 125.93 125.62 126.15 126.
 126.08 126.31 126.08 126.   126.   126.23 126.61 127.37 126.99 126.76
 126.92 127.15 127.37 126.69 126.99 126.76 126.69 126.38 126.   126.23
 126.31 126.31 126.31 126.46 126.84 126.15 117.3  116.85 116.92 117.
 117.46 117.46 117.07 116.92 116.69 117.15 120.97 120.66 120.81 120.81
 120.97 121.04 120.81 120.58 120.97 123.25 123.18 122.8  123.56 123.33
 123.18 123.25 123.18 123.03 123.41 126.   126.46 126.15 126.15 126.23
 125.85 126.23 125.93 125.85 126.46 126.   126.15 125.85 126.  ]",915,6,5,0.42,0.42
13,Tag2,Tag1,1757522129.064144,1757522130.3624568,"[ 86.86  93.8   93.58  93.42  93.27  93.35  93.5   93.73  93.27  93.58
  97.54  97.24  96.93  97.01  97.39  97.47  97.85  97.54  96.7   97.31
  83.96  83.89  83.96  83.35  84.34  86.02  86.86  83.73  84.27  83.89
  84.88  84.34  84.27  84.73  84.73  84.34  86.86  84.19  83.89  90.3
  90.07  90.07  89.68  89.84  90.52  89.68  90.45  89.53  89.76  94.95
  95.33  96.09  96.32  95.41  96.09  96.02  94.87  95.25  95.86  92.74
  93.42  93.65  93.88  93.73  93.04  93.58  92.81  93.12  93.27  96.93
  97.01  96.93  97.85  97.92 100.06  99.6   97.77  97.09  96.7   83.35
  83.05  83.58  82.89  83.66  82.97  83.5   83.66  83.05  83.96  84.27
  83.96  84.42  84.5   84.8   84.8   84.19  84.5   84.27  89.76  89.68
  90.14  89.76  89.61  89.68  91.29  90.68  89.61  89.46  95.41  94.95
  95.94  95.71  95.48  95.41  94.87  95.56  95.41  95.71  93.04  93.58
  93.58  92.97  92.97  93.42  93.12  93.35  93.5   93.65  96.78  96.93
  96.78  96.7   97.39  96.7   96.86  97.39  97.62  97.92  83.58  82.97
  83.96  82.97  83.73  83.96  83.96  83.81  83.96  84.19  84.42  84.12
  84.34  84.34  84.5   84.27  84.57  84.57  84.8   90.75  90.52  89.99
  90.6   89.68  90.07  89.76  90.07  89.68  89.76  94.72  95.79  96.32
  94.87  95.94  95.71  95.03  95.56  95.1   95.25  93.27  93.73  93.12
  93.27  93.27  93.42  92.89  93.73  93.58  93.58  97.77  97.47  98.23
  97.62  96.86  97.16  97.01  96.63  97.54  96.93  83.81  83.35  83.43
  84.57  83.43  83.81  83.05  83.2   82.97  84.73  85.26  85.34  84.8
  84.12  85.72  84.42  83.96  84.12  84.19  89.68  89.84  89.91  91.59
  92.2   91.59  89.61  90.14  91.06  90.3   96.02  95.56  95.56  95.48
  95.64  95.1   95.03  95.18  95.56  95.48  93.65  92.89  94.19  93.73
  94.72  93.88  92.97  92.97  92.97  93.19  97.01  96.55  97.31  98.23
  99.76  98.54  99.45  97.16  98.54  84.57  83.43  83.43  84.57  83.35
  82.89  82.89  83.43  82.89  84.19  87.47  86.56  84.95  86.1   84.73
  86.25  84.65  86.25  84.73  84.5   89.23  90.07  89.91  89.84  89.99
  89.99  89.46  89.53  89.84  90.14  95.41  95.64  95.1   95.79  95.56
  95.56  95.25  95.18  95.03  94.8   94.87  94.95  95.25]",915,6,5,0.42,0.42
14,Tag1,Tag2,1757522266.525952,1757522267.8295393,"[121.42 128.44 128.21 128.37 127.91 127.91 127.83 128.14 128.37 128.44
 127.53 127.6  127.45 127.45 127.45 127.22 127.45 127.15 127.76 127.53
 117.76 117.69 117.53 117.76 117.69 117.46 117.99 117.53 117.69 117.91
 122.64 122.57 122.64 122.72 122.72 122.34 122.26 122.72 122.11 122.26
 124.78 124.7  124.63 124.86 124.63 124.93 125.09 124.78 124.93 124.48
 127.91 127.45 127.45 127.15 127.45 127.07 127.53 127.83 127.37 127.6
 128.06 128.06 128.29 128.44 127.76 127.83 128.14 128.6  128.21 127.3
 127.22 127.83 127.76 127.07 127.53 127.6  127.3  127.15 127.22 117.69
 117.76 117.91 118.14 117.61 117.61 117.61 117.69 117.76 117.61 122.19
 122.11 122.03 122.34 122.42 122.26 122.42 122.26 122.42 122.57 124.4
 124.55 124.78 125.16 124.86 124.86 125.01 124.63 124.78 125.09 127.6
 127.3  127.68 127.37 127.15 127.07 127.22 127.68 127.45 128.21 128.29
 128.6  127.99 128.6  128.14 128.37 128.14 127.91 127.91 127.45 127.45
 127.3  127.45 127.37 127.83 127.45 127.37 127.6  127.15 118.07 117.76
 118.14 117.84 117.46 117.76 117.76 117.84 117.61 117.91 122.26 122.26
 122.26 122.42 122.57 122.34 122.26 122.11 122.49 122.49 124.7  124.78
 124.86 125.09 125.31 125.39 125.09 125.01 125.01 125.24 128.14 127.91
 127.76 127.45 127.6  127.53 127.91 127.91 127.37 128.29 128.52 128.14
 128.14 127.99 128.52 127.91 128.37 128.21 128.37 127.22 127.53 128.06
 127.37 127.76 127.37 127.68 127.91 127.37 127.45 117.84 118.14 117.69
 117.53 117.99 117.76 118.37 118.14 117.84 117.99 122.64 122.87 122.8
 122.64 122.72 122.57 122.42 122.49 122.49 122.95 125.01 124.55 125.24
 125.24 125.39 125.01 125.01 125.01 124.86 125.39 127.99 127.6  127.68
 128.14 127.53 127.99 128.14 128.14 127.99 128.44 128.6  128.37 128.6
 128.44 128.37 128.44 128.37 128.52 128.44 127.76 127.83 127.76 127.68
 128.14 127.53 127.91 127.99 127.91 127.83 118.3  118.14 118.37 118.14
 117.76 117.99 118.3  117.99 118.14 117.99 123.03 122.87 122.87 122.64
 122.87 122.87 122.8  123.03 123.18 122.64 125.09 125.54 125.39 125.16
 125.09 125.7  124.86 125.54 125.39 128.21 127.99 127.83 127.99 128.06
 127.76 128.14 128.21 127.99 128.14 127.99 128.37 128.14 128.14]",915,7,5,0.44,0.44
15,Tag2,Tag1,1757522269.0710747,1757522270.3705146,"[73.89 75.8  76.94 75.57 75.8  75.57 76.18 75.88 76.26 76.94 81.06 81.52
 80.99 81.37 80.53 81.6  81.6  80.91 80.83 81.29 68.09 67.79 68.47 68.4
 68.32 68.32 68.25 68.4  67.71 73.43 73.05 72.9  73.21 73.21 73.43 73.36
 73.36 73.59 72.98 79.23 79.61 79.39 79.39 79.54 79.39 79.46 79.84 79.54
 79.16 83.28 83.66 83.5  83.73 83.5  83.28 83.35 83.43 83.73 83.96 75.57
 75.42 75.42 75.42 75.42 75.49 75.49 75.34 75.88 75.72 80.76 80.68 80.61
 80.45 80.38 80.45 80.76 80.91 80.83 68.7  68.09 67.64 68.02 68.17 67.94
 67.41 67.86 67.64 67.56 73.21 73.13 73.43 73.13 73.05 73.66 73.28 72.82
 73.21 73.36 79.46 78.93 79.61 80.   79.77 79.92 79.46 79.54 79.54 79.54
 83.28 83.5  83.28 83.12 82.67 83.43 82.67 83.58 83.73 83.58 76.03 75.34
 75.88 76.03 75.42 75.8  76.1  75.95 76.03 75.8  81.06 81.37 80.3  81.29
 81.06 80.99 80.99 81.06 80.91 68.17 68.17 67.71 68.32 68.55 67.79 67.71
 67.94 67.64 67.64 72.67 73.43 73.43 73.13 73.28 72.44 73.28 73.59 73.43
 72.9  79.16 79.69 79.08 79.84 79.69 79.46 79.31 79.46 79.31 79.54 83.35
 83.35 83.05 82.89 83.35 83.28 83.35 83.35 83.2  83.43 75.27 75.65 75.8
 75.88 76.18 76.03 76.18 75.72 75.34 76.18 80.53 80.61 80.83 81.14 80.83
 80.76 80.53 80.53 80.83 68.09 68.02 68.02 68.02 68.02 67.64 67.79 67.56
 67.56 68.32 73.74 73.82 73.74 73.36 73.13 72.44 73.43 73.59 73.28 73.89
 79.54 79.54 79.61 79.23 78.77 78.62 79.08 78.7  78.85 78.7  83.43 82.97
 83.2  82.97 83.28 83.35 83.05 82.97 82.97 83.35 75.57 76.49 76.64 75.88
 76.03 75.72 75.65 75.88 75.95 81.75 81.14 81.37 80.61 80.83 81.29 80.83
 80.83 81.06 81.14 68.09 68.09 67.86 68.02 68.4  67.86 67.64 67.64 67.71
 69.01 73.43 73.59 72.9  72.98 72.67 73.05 73.13 73.43 73.36 73.13 78.62
 78.7  79.23 78.77 78.77 78.7  79.16 79.08 78.77 78.85 83.43 83.5  83.28
 83.43 83.58 83.81 83.5  83.05 83.81 83.2  83.28 83.12 83.58]",915,7,5,0.44,0.44
16,Tag1,Tag2,1757522427.889154,1757522429.1949015,"[120.81 126.54 126.46 126.61 126.38 126.38 126.61 126.69 126.54 126.38
 125.85 125.77 125.93 125.93 125.93 125.54 126.   125.93 125.77 125.77
 115.93 116.24 116.16 116.16 115.63 116.24 116.08 116.01 115.85 120.89
 120.74 121.04 120.81 120.97 121.04 121.04 120.81 120.89 121.12 123.48
 123.03 123.25 123.41 123.25 123.41 123.48 123.18 123.18 123.41 125.77
 125.85 126.   126.08 125.85 126.23 126.08 125.93 126.08 126.08 126.54
 126.46 126.61 126.69 126.54 126.46 126.61 126.76 126.31 126.69 125.77
 126.   126.08 125.93 126.15 126.   126.   125.85 125.7  126.31 116.01
 116.08 116.31 116.24 116.08 116.08 116.16 115.85 116.16 120.81 121.04
 121.19 120.89 120.74 121.04 121.04 120.43 120.74 121.12 123.03 123.25
 123.18 123.18 123.25 123.48 123.33 123.33 123.25 123.33 126.15 126.
 125.7  126.23 126.08 126.31 126.15 126.   126.15 126.46 126.69 126.31
 126.54 126.31 126.76 126.76 126.61 126.54 126.61 126.46 126.15 126.15
 126.08 125.93 126.15 125.77 125.54 126.31 125.54 125.77 115.78 116.16
 115.78 116.16 116.08 116.08 115.93 116.08 115.93 120.97 121.19 121.35
 121.27 120.97 121.27 120.89 121.12 121.19 121.19 123.56 123.25 123.25
 123.33 123.03 123.41 123.33 123.1  123.03 123.41 126.23 126.   126.
 126.   126.38 125.85 126.15 126.23 125.85 125.85 126.46 127.07 126.69
 126.69 126.46 126.46 126.61 126.61 126.61 126.54 125.85 126.   126.15
 126.38 125.93 125.85 126.46 125.93 125.93 116.39 116.24 116.08 115.93
 116.08 116.24 116.16 115.93 115.93 116.62 121.04 120.58 121.04 121.42
 121.19 120.51 121.42 121.12 121.12 120.66 123.48 123.25 123.41 123.64
 123.25 123.25 123.03 123.25 123.64 123.1  126.08 125.93 126.   125.93
 125.77 126.23 126.08 126.   126.08 125.93 126.46 126.69 126.84 126.54
 126.61 126.84 126.54 126.31 126.84 126.61 126.23 126.   125.85 126.
 126.23 126.23 126.08 126.31 126.23 116.31 116.16 116.46 115.93 116.54
 116.31 116.31 116.31 116.08 116.31 120.66 121.12 121.35 120.81 121.04
 121.35 120.89 121.19 120.66 121.27 123.25 123.41 123.48 123.1  123.33
 123.41 123.25 123.48 123.25 123.71 126.31 125.93 126.15 126.46 126.08
 126.31 126.31 126.   126.46 126.15 126.15 126.69 126.15]",915,8,5,0.46,0.46
17,Tag2,Tag1,1757522430.4298155,1757522431.728767,"[69.16 66.26 65.58 66.03 66.57 66.34 66.87 66.41 66.03 72.59 71.45 70.84
 71.22 71.15 71.98 71.53 71.98 71.6  72.75 62.37 64.13 62.45 62.07 62.37
 62.6  62.83 62.91 62.83 62.75 70.61 70.15 70.53 70.08 70.53 70.53 70.23
 70.61 70.76 70.31 75.65 75.72 75.72 75.65 76.94 76.18 75.57 75.88 75.04
 75.88 77.48 77.78 77.17 77.94 78.47 77.48 77.86 77.71 77.48 65.88 66.41
 66.8  66.57 67.48 66.8  66.11 66.72 66.64 66.8  72.44 72.21 72.44 71.6
 72.14 71.83 71.68 71.37 71.37 71.68 62.75 63.59 63.29 63.06 62.45 62.6
 63.06 62.75 62.22 62.83 70.38 69.85 69.92 69.7  69.62 69.92 70.   71.91
 70.61 70.38 76.33 75.49 76.1  75.04 75.8  75.19 75.95 75.95 75.8  75.8
 77.78 77.1  77.71 77.1  77.33 78.16 77.48 77.78 77.02 66.41 65.8  65.88
 65.88 66.19 69.16 65.88 66.41 67.18 67.33 71.45 70.76 71.37 71.07 70.92
 70.69 71.83 71.98 72.14 71.98 61.99 61.99 62.68 63.13 62.83 62.52 62.68
 62.6  62.37 62.14 70.23 71.53 70.23 69.47 70.15 70.84 69.47 70.31 69.62
 70.31 76.64 75.8  75.49 77.17 75.27 75.27 75.57 76.1  75.88 76.03 77.4
 77.48 80.15 77.25 77.25 77.25 77.48 77.02 77.78 66.26 66.41 66.34 67.41
 67.41 66.34 66.26 66.19 65.96 66.34 71.07 71.22 72.82 72.52 71.91 72.59
 72.06 72.44 71.98 72.21 63.21 63.06 62.68 62.98 62.6  62.91 62.29 62.07
 62.75 63.67 71.68 69.92 70.23 70.46 70.69 71.07 70.15 70.61 71.3  70.84
 76.18 76.18 76.87 75.49 76.03 75.57 76.03 76.49 75.42 77.4  77.02 78.09
 77.17 77.1  77.25 77.1  77.71 78.16 77.1  67.48 66.34 66.95 67.79 66.26
 66.03 66.34 67.1  66.64 66.64 72.14 72.52 72.29 71.76 71.53 71.91 72.37
 71.53 72.14 72.59 62.75 62.6  62.29 62.29 64.28 64.28 62.22 62.52 62.14
 62.07 69.85 70.84 70.   72.59 69.85 73.36 71.98 73.28 72.21 71.91 75.34
 77.71 77.4  77.63 77.55 78.85 77.94 77.48 77.25 78.7  78.7  79.23 79.54
 79.61 80.07 79.69 78.32 77.94 78.7  78.47 79.54 79.54 78.55]",915,8,5,0.46,0.46
18,Tag1,Tag2,1757522489.6857705,1757522490.9884083,"[121.5  126.84 127.15 127.07 126.99 126.61 127.15 126.54 126.76 126.08
 126.46 126.38 125.77 126.15 126.   126.31 126.15 126.15 126.54 116.31
 116.46 116.24 116.16 116.16 116.01 116.24 116.24 116.08 116.24 121.58
 121.5  121.19 121.42 121.42 121.73 121.12 121.27 121.35 121.5  123.79
 123.56 123.64 123.94 123.79 123.64 124.02 123.56 123.71 123.64 126.15
 126.46 126.08 126.54 126.31 126.15 126.31 126.31 126.23 126.84 126.54
 126.76 127.3  126.92 126.76 127.07 126.61 126.92 127.3  126.23 125.93
 125.93 125.93 126.   125.77 125.77 125.93 126.31 126.23 116.24 116.46
 115.93 116.69 115.93 116.08 116.24 116.24 116.01 115.93 121.35 121.35
 121.19 120.81 121.04 121.42 120.97 121.04 121.12 121.42 123.41 123.41
 123.64 123.64 123.25 123.48 123.71 123.79 123.18 123.48 126.15 126.08
 126.08 126.38 125.85 126.08 125.85 126.08 125.85 126.46 126.84 126.76
 126.92 126.92 126.92 126.54 126.99 126.38 126.76 126.08 126.15 126.08
 125.62 126.15 126.38 126.15 126.46 126.   126.46 116.77 116.16 116.54
 116.77 116.31 116.24 116.54 116.46 116.62 116.69 121.73 121.81 121.58
 121.42 121.81 121.35 121.65 121.65 121.5  121.42 123.87 124.02 123.87
 124.32 123.48 123.87 123.94 123.64 123.87 123.94 126.31 126.38 126.46
 126.46 126.54 126.   126.69 126.15 126.76 127.15 127.15 126.92 127.3
 127.07 127.07 126.84 127.07 126.76 126.69 126.15 126.61 126.46 126.23
 126.46 126.31 126.76 126.38 126.38 126.   116.54 116.39 116.46 116.24
 116.62 116.24 116.77 116.16 116.24 116.62 121.5  121.27 121.35 120.89
 121.42 121.19 121.35 121.65 121.81 121.27 123.87 123.64 123.94 123.71
 124.02 123.87 123.71 123.87 123.64 126.15 126.46 126.31 126.46 126.61
 126.31 126.54 126.31 126.61 126.15 127.07 126.99 127.3  126.54 126.92
 127.22 126.99 127.07 127.22 126.99 126.38 126.31 126.46 126.61 126.38
 126.08 126.23 126.61 126.69 126.08 116.77 116.54 116.54 116.77 116.69
 116.31 116.54 116.46 116.46 116.54 121.58 121.81 121.58 121.73 121.42
 121.73 121.73 121.81 122.03 121.73 124.17 123.87 124.02 124.25 123.79
 123.87 123.79 123.64 123.33 126.31 126.69 126.54 126.31 126.46 126.38
 126.54 126.46 126.46 126.54 126.31 126.38 126.54 126.54]",915,9,5,0.48,0.48
19,Tag2,Tag1,1757522492.2291467,1757522493.5361702,"[64.43 58.02 57.11 57.72 57.11 57.34 57.18 57.26 57.34 57.49 60.85 61.38
 61.23 60.92 61.07 60.54 60.77 61.38 61.15 61.3  59.93 59.47 60.23 60.08
 59.93 59.78 59.55 59.62 59.01 67.86 68.86 69.54 68.7  68.47 68.63 68.47
 68.47 68.32 68.4  71.37 71.76 71.3  71.83 71.3  70.92 71.83 71.37 71.91
 72.21 69.62 69.77 69.47 70.   70.08 69.7  70.   69.85 69.47 69.92 57.11
 57.95 57.56 57.56 58.56 57.41 57.18 57.56 57.49 57.56 60.92 61.91 61.76
 61.07 61.   61.   61.15 61.   61.46 61.46 59.7  60.46 59.7  59.4  59.17
 59.78 59.47 59.47 60.77 68.4  68.63 68.7  68.17 68.86 68.09 68.25 68.17
 68.32 68.78 71.68 72.59 71.45 71.91 71.07 71.76 71.53 71.3  71.53 71.15
 69.62 71.07 69.54 69.39 70.   70.   69.85 69.92 69.31 70.08 57.49 57.11
 57.79 57.72 57.34 57.72 57.26 57.95 57.49 58.18 61.76 62.29 61.68 61.76
 61.46 61.53 62.07 61.53 61.61 61.76 60.08 59.62 62.07 59.47 59.4  59.47
 59.47 59.7  59.47 68.4  68.55 68.25 68.7  68.86 68.47 69.09 68.55 68.32
 68.93 71.76 71.45 71.76 71.3  71.45 71.07 71.6  71.91 72.06 71.91 70.
 69.31 69.85 69.77 71.6  69.31 69.54 69.54 69.47 69.85 57.49 58.1  58.4
 57.64 57.26 57.49 57.41 57.49 57.03 57.34 61.61 61.61 61.84 60.85 61.68
 60.77 61.3  61.68 61.38 59.47 59.62 59.4  59.62 59.32 59.09 59.24 59.09
 59.09 59.62 68.25 67.94 68.55 68.7  68.25 68.47 68.4  68.78 68.93 68.86
 71.3  72.82 72.14 72.75 72.06 71.15 71.76 71.83 71.6  71.83 69.92 69.62
 69.7  70.   70.31 70.15 69.77 70.31 70.   69.16 57.72 57.79 58.4  57.95
 57.79 57.95 57.56 57.26 57.49 57.49 61.46 61.53 62.14 61.61 61.76 61.53
 61.15 61.61 62.14 59.7  60.31 59.47 60.01 59.09 59.32 59.32 59.62 59.62
 61.46 68.78 68.09 68.4  68.7  68.4  68.17 68.02 68.47 68.63 68.7  71.6
 71.76 71.83 71.68 72.59 72.14 71.83 71.68 71.22 71.3  69.09 69.62 69.62
 70.23 70.   70.15 70.15 70.76 70.08 70.69 70.84 70.   70.23]",915,9,5,0.48,0.48
20,Tag1,Tag2,1757522540.032385,1757522541.3406332,"[120.74 126.46 126.76 126.92 126.92 126.84 126.76 126.54 126.76 126.61
 125.7  125.85 125.77 125.77 125.93 126.15 125.77 125.85 126.31 126.08
 115.7  115.55 115.4  115.55 115.17 115.7  115.63 115.47 115.78 121.27
 121.5  121.19 121.12 121.04 121.12 121.42 121.35 121.35 121.27 124.02
 123.87 123.48 123.64 123.48 123.48 123.56 123.79 123.48 123.64 126.08
 126.46 126.61 126.31 126.54 126.38 126.54 126.23 126.38 126.31 127.07
 127.07 126.84 127.22 126.61 126.92 126.61 126.76 127.15 126.54 125.93
 126.   125.7  126.   126.23 125.93 125.93 125.85 126.   125.54 115.55
 115.55 115.47 115.55 115.47 115.4  115.4  115.85 115.55 121.04 120.89
 121.35 121.27 120.81 120.97 121.35 121.35 121.19 121.04 123.25 123.25
 123.33 123.64 123.79 123.18 123.1  123.48 123.41 123.64 126.31 126.46
 126.46 125.7  126.38 125.77 125.93 126.   126.08 125.93 126.54 126.84
 126.61 126.61 126.31 126.92 126.99 126.46 126.76 126.69 125.7  125.7
 125.93 125.93 125.85 126.23 126.15 125.77 126.08 116.01 115.47 115.55
 115.85 115.63 115.47 115.47 115.78 115.7  115.17 121.12 121.27 121.27
 121.27 121.12 121.42 121.27 121.42 121.42 121.5  123.41 123.41 123.87
 123.41 123.64 123.56 123.18 123.64 123.48 123.48 126.08 126.38 126.15
 126.15 125.93 125.93 126.31 126.23 126.08 126.31 126.92 126.92 126.92
 126.69 126.92 127.07 126.92 126.84 126.76 126.54 126.23 125.85 126.23
 125.85 126.08 126.15 125.85 125.77 126.   115.63 115.4  115.7  115.55
 115.4  115.63 115.4  115.63 115.4  116.16 121.35 120.97 121.35 121.12
 121.5  121.12 121.73 121.58 121.35 120.74 123.79 123.79 123.71 123.48
 123.33 123.56 123.71 123.71 123.87 123.87 126.69 125.85 126.23 126.08
 126.38 126.08 126.31 126.15 126.08 126.15 127.15 126.76 127.07 126.84
 126.61 126.84 126.69 126.61 126.84 126.69 126.   125.85 126.31 126.15
 125.93 126.23 126.   126.   126.   115.32 115.85 115.4  115.63 115.55
 115.93 115.7  115.4  115.78 115.55 121.04 121.35 121.04 121.04 120.89
 120.97 121.42 121.27 121.19 121.19 123.41 123.71 123.41 123.25 123.71
 123.48 123.79 123.48 123.41 123.87 126.08 126.08 126.   125.93 126.08
 126.08 126.15 126.38 126.15 126.08 126.61 126.08 126.15]",915,10,5,0.5,0.5
