,Rx,Tx,MPP Start Time (s),MPP Stop Time (s),Voltages (mV),Frequency (MHz),Run Exp Num,NumMPPs,Laser dist,Tape dist
10,Tag1,Tag2,1757535131.0887458,1757535132.3958447,"[168.8  179.48 179.87 179.56 179.48 179.48 179.64 179.56 179.87 180.17
 183.99 183.99 184.52 183.91 183.6  183.3  183.83 184.06 183.99 184.14
 168.73 168.73 168.96 168.5  168.35 168.19 168.57 168.65 168.35 167.96
 162.47 162.47 162.78 162.78 163.   162.55 162.39 162.17 162.93 162.62
 167.12 167.2  167.2  167.35 167.43 167.12 166.97 166.9  167.12 166.97
 175.52 175.29 175.67 175.82 175.97 175.82 175.52 176.13 175.52 179.87
 179.64 179.26 179.64 179.41 179.87 179.87 179.79 179.26 179.79 183.68
 183.99 184.21 183.91 183.68 184.06 183.76 183.99 183.91 183.91 167.96
 168.57 168.42 168.57 168.73 168.42 168.57 168.57 168.65 168.57 162.93
 162.85 162.32 162.47 162.17 162.39 162.47 162.24 162.32 162.24 167.2
 167.81 167.43 167.05 167.35 167.43 167.43 167.2  167.51 175.97 175.36
 175.52 175.75 176.2  175.67 175.36 175.44 175.97 175.75 179.79 179.33
 179.56 179.71 180.02 180.02 180.02 180.25 179.56 179.87 184.21 183.76
 183.91 183.99 184.14 184.21 184.21 183.91 183.83 184.06 168.57 168.57
 168.42 168.57 168.73 168.73 168.73 168.35 168.5  168.27 162.62 162.85
 162.47 162.55 162.39 162.32 162.47 162.62 162.55 162.7  167.28 167.28
 167.28 167.12 167.12 166.59 167.51 167.58 167.2  176.05 175.82 175.59
 176.51 175.97 175.44 175.97 175.82 175.59 176.05 180.17 179.79 179.41
 179.94 179.56 180.02 179.79 179.64 179.33 179.56 184.29 184.29 184.21
 183.83 184.21 183.83 183.76 183.38 184.14 184.06 168.27 168.35 168.65
 168.19 168.8  169.03 168.5  168.57 168.8  168.12 163.23 162.7  162.78
 162.7  162.39 162.39 162.24 162.55 162.32 162.55 167.05 167.12 167.2
 167.51 167.2  167.58 166.97 167.43 167.12 175.82 175.44 175.97 175.52
 175.59 176.2  175.75 175.52 175.52 175.67 180.09 179.71 180.09 179.71
 179.79 180.02 180.09 179.71 179.71 179.56 184.14 183.99 184.14 184.06
 184.21 184.37 184.06 183.91 184.21 183.99 168.73 168.35 168.65 168.12
 168.57 168.65 168.57 168.5  168.5  168.04 162.39 162.55 162.17 162.47
 162.78 162.47 162.47 162.39 162.47 167.05 166.97 167.28 166.82 167.12
 166.97 167.28 167.2  167.35 167.51 176.05 175.82 175.29 175.97 175.21
 175.67 176.13 175.29 175.59 176.43 175.75 175.75 176.05 175.75]",915,5,5,0.4,0.4
11,Tag2,Tag1,1757535133.6367526,1757535134.9404202,"[107.23 114.94 115.01 115.7  115.32 115.32 114.94 116.31 115.78 115.78
 105.1  107.16 105.94 105.02 105.25 106.32 105.71 105.1  104.56 106.39
 117.15 117.84 118.68 117.07 117.69 117.07 117.07 116.69 116.85 117.15
  97.09  96.32  96.4   96.93  97.47  97.16  97.39  97.47  97.31  88.01
  89.07  89.23  89.53  89.    88.54  90.07  89.15  89.3   89.46  91.59
  91.52  90.3   90.68  90.6   90.91  90.37  91.44  90.91  89.99 115.01
 115.85 114.48 115.17 115.4  115.24 116.16 114.94 115.24 115.47 105.78
 104.79 106.32 105.71 106.09 105.63 105.02 105.78 105.71 105.02 116.77
 117.38 117.   117.91 117.53 117.3  117.15 117.76 116.62 108.76  96.93
  96.48  96.32  96.4   96.48  96.25  96.63  96.86  95.94  87.85  89.23
  89.68  88.01  89.61  88.24  89.15  88.85  89.23  89.    91.44  90.07
  90.83  90.83  90.37  90.91  90.68  90.14  90.6   90.07 115.7  116.16
 115.32 115.7  115.78 115.47 115.93 115.78 115.7  115.4  105.55 105.63
 105.78 105.86 105.55 105.4  105.4  105.78 105.4  105.71 117.69 116.77
 116.92 116.77 117.15 116.69 116.54 117.07 117.3   97.47  96.7   96.7
  96.93  97.7   97.47  97.47  97.24  97.31  97.01  88.46  88.92  88.39
  89.61  89.23  88.08  89.    89.15  89.    88.39  90.83  90.37  89.76
  89.46  89.46  89.3   89.46  89.3   89.68  89.61 115.01 115.7  115.7
 115.7  115.32 115.32 115.55 115.85 115.7  115.93 105.94 105.4  105.86
 105.17 105.1  105.1  105.4  104.79 104.56 105.78 117.46 117.23 117.
 118.14 117.23 117.69 117.61 116.92 117.15  97.7   97.77  97.01  97.62
  96.93  98.    97.24  97.39  97.09  97.31  88.62  89.38  88.85  89.
  89.46  89.    89.38  89.    89.23  88.31  90.91  90.3   91.13  89.68
  90.22  90.37  89.53  90.98  90.37  90.75 116.16 116.01 115.4  115.09
 115.93 115.47 115.7  115.17 114.79 114.94 105.71 105.1  105.63 105.4
 105.78 105.55 106.16 105.33 105.02 116.39 116.69 117.46 117.46 117.46
 118.07 118.68 118.07 117.76 117.3   98.    96.78  98.15  97.77  97.24
  97.77  97.85  97.47  97.54  98.38  88.08  89.15  89.38  88.85  90.07
  89.23  88.85  89.53  89.53  88.92  90.45  90.52  90.07  89.91  90.22
  90.3   89.99  89.84  89.84  90.52  90.52  90.91  90.75]",915,5,5,0.4,0.4
12,Tag1,Tag2,1757535446.9476802,1757535448.2468996,"[167.12 176.74 177.2  176.97 177.27 177.5  177.2  176.66 177.12 177.42
 178.34 178.65 178.65 179.1  178.65 178.87 178.57 178.49 179.1  178.49
 162.93 162.62 163.23 162.78 163.08 163.23 162.85 163.16 162.93 162.85
 163.39 163.31 163.46 163.54 163.54 163.39 164.   163.54 163.39 168.04
 168.42 167.89 167.81 168.12 167.89 168.12 168.19 167.66 168.12 174.75
 174.83 174.91 174.83 174.68 174.45 174.75 174.75 174.37 174.6  176.66
 177.2  176.89 176.81 177.42 176.89 176.66 177.12 177.12 177.2  178.26
 178.34 178.57 178.34 178.57 178.11 178.26 178.19 178.49 178.57 162.7
 162.39 162.39 162.47 162.47 162.55 162.55 162.85 162.39 162.7  163.16
 162.78 163.39 163.54 163.61 163.08 163.69 163.39 163.92 167.28 167.58
 167.73 167.81 167.2  167.73 167.35 167.73 167.51 167.81 175.14 174.91
 174.53 174.91 174.3  174.37 174.75 174.53 174.83 174.98 177.2  176.89
 176.36 177.04 176.97 177.27 176.89 176.51 176.97 176.36 178.65 178.42
 178.19 178.34 178.65 178.65 178.72 178.26 178.19 178.95 163.   162.47
 162.24 162.55 162.62 162.47 162.7  162.09 162.32 163.31 163.77 163.
 163.16 163.   163.08 163.92 163.31 163.   163.08 167.81 167.89 167.73
 167.2  167.89 167.96 168.19 167.2  168.19 167.43 174.53 174.68 174.75
 174.6  174.53 174.98 174.53 174.83 174.98 174.98 177.42 176.81 177.12
 177.27 176.97 177.12 176.97 176.97 177.27 177.58 178.72 178.19 178.42
 178.34 178.57 178.19 178.49 178.57 178.26 178.11 162.47 162.7  162.09
 162.17 162.09 162.85 162.7  162.55 162.55 162.93 163.39 163.54 163.39
 163.39 163.84 163.39 163.61 163.31 162.78 168.04 167.81 167.28 167.89
 167.43 166.97 167.58 167.51 167.89 167.73 173.69 174.22 174.22 174.45
 174.53 174.6  174.68 174.98 174.53 174.83 177.27 177.27 177.5  176.89
 176.74 176.05 177.12 176.43 176.74 176.74 177.96 178.19 178.49 178.57
 178.42 178.11 178.49 178.26 178.19 164.84 162.17 162.62 162.62 162.7
 162.24 162.55 162.78 162.47 162.78 163.54 163.54 163.77 162.78 163.23
 163.77 163.08 163.54 163.69 163.39 167.81 168.35 167.73 167.66 167.58
 167.43 167.66 168.19 167.2  168.27 174.53 174.91 174.68 174.68 174.83
 175.06 174.37 174.45 174.75 174.37 174.83 174.75 174.83 174.83]",915,6,5,0.42,0.42
13,Tag2,Tag1,1757535449.4921443,1757535450.7884107,"[ 87.17  99.3   99.53  99.83  99.98 100.44 100.06 100.14  99.3  100.21
  93.12  93.12  92.58  93.12  93.58  92.89  93.35  93.19  93.27  93.19
  95.33  95.41  94.72  95.33  95.1   94.87  95.25  94.57  95.03  94.95
  77.25  77.02  77.02  77.71  78.24  77.94  77.78  77.1   77.02  76.79
  72.9   72.75  72.98  73.28  72.82  73.51  73.28  73.05  72.98  78.7
  78.85  78.47  78.93  78.32  77.63  78.09  77.71  78.47  78.7  100.06
 100.14 100.98  99.15  99.68  99.3   98.69  99.53  99.53  99.6   92.36
  93.12  92.74  92.58  93.19  93.96  92.97  93.19  92.74  93.5   94.8
  94.87  95.33  96.09  95.41  94.95  95.1   94.26  95.18  94.57  76.87
  78.47  77.33  77.1   77.55  76.87  76.64  76.87  77.25  77.33  73.28
  73.66  73.43  72.9   73.74  73.28  72.98  72.9   73.51  78.55  78.09
  77.55  77.94  77.55  79.54  78.24  78.24  78.62  78.32  99.83  99.6
  99.76  99.76 100.14 100.14 100.21  99.76  99.91  99.91  93.12  93.04
  93.42  93.58  94.26  93.8   92.89  93.19  92.97  93.35  94.49  94.49
  95.71  96.09  94.95  95.03  95.79  95.64  94.72  94.8   77.17  77.17
  77.33  77.78  77.78  77.02  77.63  77.17  77.02  77.1   73.05  73.13
  74.5   73.43  73.28  73.13  72.75  73.13  73.36  77.86  78.16  80.
  78.55  78.77  77.78  78.01  78.39  78.16  77.78  99.76  99.68 100.67
 101.43 100.14  99.53  99.3  100.29  99.22  99.45  92.81  94.11  93.5
  93.42  92.89  93.58  92.89  92.97  93.35  93.35  94.8   95.71  95.71
  95.18  94.8   95.03  95.18  95.03  95.41  95.03  77.86  77.33  76.87
  77.02  76.71  77.02  77.25  76.64  77.4   74.2   73.66  73.66  73.21
  73.51  73.51  74.12  73.36  73.59  74.5   78.85  78.01  78.55  77.55
  77.71  78.85  78.47  78.09  77.94  78.85 100.44 100.52 100.06  99.6
  99.37  99.83  99.91 100.21 100.06 100.98  94.26  93.5   93.19  93.19
  93.12  93.5   93.8   93.88  94.34  93.35  95.33  95.18  94.49  94.87
  94.87  94.87  94.64  95.18  94.87  94.8   77.25  76.87  77.33  77.55
  77.02  78.09  77.1   77.71  77.48  74.12  74.35  73.43  73.51  73.51
  73.43  72.98  73.51  73.66  73.21  78.62  79.54  78.47  79.    79.08
  78.62  78.39  78.32  78.55  78.77  78.47  78.47  78.09  78.47]",915,6,5,0.42,0.42
14,Tag1,Tag2,1757536393.969878,1757536395.275883,"[158.58 168.19 168.5  167.89 168.04 167.96 168.42 168.04 167.96 168.5
 166.82 166.97 166.9  167.2  167.05 167.12 166.9  167.2  166.9  167.28
 152.02 152.4  152.25 152.25 152.32 152.17 152.17 152.02 151.87 152.25
 159.19 158.96 158.88 158.88 158.73 158.81 158.81 159.11 158.81 158.88
 162.7  162.78 163.46 162.93 163.   163.16 163.   162.62 163.23 167.43
 167.35 166.97 167.05 167.66 167.66 167.2  167.28 167.05 167.58 168.42
 168.5  168.5  167.96 168.27 168.5  168.35 168.27 168.65 168.42 166.9
 166.9  166.74 167.12 166.59 167.05 167.28 166.97 166.51 167.05 152.32
 152.4  152.4  152.4  152.17 152.48 151.79 152.7  152.02 151.94 159.19
 158.88 158.88 158.58 159.04 158.88 158.58 158.81 159.11 163.23 163.
 162.93 163.   162.32 163.   162.93 162.78 162.62 163.16 167.28 167.58
 167.12 167.43 167.2  167.28 166.97 166.9  167.96 166.97 167.81 168.19
 167.89 168.19 168.42 168.27 168.42 167.89 168.5  168.42 167.43 166.51
 166.74 166.9  166.9  167.35 166.82 166.67 166.97 167.05 152.17 152.02
 152.17 151.79 151.87 152.09 152.17 152.02 152.25 152.48 158.88 158.66
 159.04 158.88 159.42 159.19 158.96 159.11 159.34 162.32 162.78 162.78
 162.85 162.62 162.62 162.93 162.47 162.7  162.78 167.35 167.2  167.58
 166.9  167.05 167.43 167.05 167.05 167.35 167.58 168.27 168.27 168.04
 168.42 167.89 168.27 168.35 168.04 168.12 168.5  166.74 167.12 167.05
 167.35 167.12 166.67 166.44 166.97 166.74 166.9  152.48 151.94 152.09
 152.4  152.48 152.48 152.02 152.48 152.17 159.04 158.81 159.34 158.88
 159.19 158.96 159.27 159.49 158.88 158.88 162.39 162.78 163.16 163.
 162.7  162.7  163.23 163.16 162.39 162.62 167.43 167.2  167.35 167.2
 167.35 167.2  167.58 167.2  167.43 167.2  168.35 168.12 168.35 168.19
 168.04 168.35 168.5  168.8  168.12 168.65 167.28 166.97 167.12 166.9
 166.9  166.82 167.28 166.97 166.97 166.67 151.79 152.55 152.32 152.25
 152.55 152.48 152.25 152.25 152.09 158.96 159.04 158.96 159.42 159.19
 158.88 158.96 159.27 158.66 159.42 162.85 162.85 163.08 163.08 162.7
 162.78 162.47 162.7  162.7  162.78 167.43 167.28 167.28 167.05 167.51
 167.12 167.2  167.51 167.28 167.58 167.66 167.05 167.43 167.43]",915,7,5,0.44,0.44
15,Tag2,Tag1,1757536396.5127656,1757536397.8171942,"[79.   92.2  93.12 92.51 92.97 92.74 92.89 92.51 92.28 92.13 89.   88.62
 89.   89.15 90.22 88.69 89.68 89.   89.38 89.   83.66 83.2  83.58 84.04
 83.66 82.82 82.97 83.2  83.96 83.5  69.92 70.08 69.39 69.54 69.77 69.77
 69.31 69.92 70.15 69.31 69.47 69.92 69.09 69.09 69.47 69.77 70.   70.23
 69.31 75.95 76.18 76.64 75.88 75.57 75.8  76.26 76.1  75.57 76.79 92.97
 92.81 92.66 92.43 92.81 92.2  92.36 92.36 93.04 92.43 89.   88.54 88.85
 89.38 88.92 90.75 89.3  89.46 88.69 88.08 83.28 83.96 83.81 84.42 84.19
 84.12 83.28 84.12 83.5  83.5  70.23 69.24 69.77 69.85 69.92 69.85 69.09
 69.39 69.54 69.31 69.31 68.93 69.16 68.7  69.09 68.93 69.54 69.16 68.86
 75.72 75.95 75.8  75.57 76.79 75.88 75.34 76.1  75.88 75.88 91.82 92.05
 93.12 92.51 92.66 92.2  93.27 92.51 92.2  92.74 88.46 88.39 88.31 88.31
 88.01 88.31 87.93 88.62 88.69 88.16 83.73 83.2  83.43 83.58 83.2  83.43
 83.12 83.43 83.81 83.35 69.92 69.62 69.62 69.85 69.85 69.92 69.16 69.7
 69.54 69.54 68.7  69.09 69.47 69.77 69.47 69.47 69.09 69.39 69.77 76.79
 75.65 77.1  76.64 76.49 76.1  75.65 75.72 76.03 77.55 92.43 92.89 93.19
 92.89 93.12 93.42 91.82 92.05 92.13 91.97 89.15 89.38 89.3  89.07 88.46
 88.92 88.46 88.46 88.46 88.92 83.12 84.12 83.58 84.04 83.81 82.89 82.89
 83.28 83.96 83.28 69.85 70.   69.85 69.92 69.7  70.23 69.01 68.93 69.09
 69.47 68.78 68.7  69.01 69.01 68.7  68.93 69.54 68.86 68.86 75.65 76.1
 75.49 76.18 75.95 75.65 76.03 76.03 75.19 75.95 92.36 92.13 92.66 91.67
 92.28 93.04 92.81 93.12 92.2  93.65 89.68 89.91 89.46 89.46 89.76 89.61
 88.85 89.76 88.39 87.93 83.12 83.2  83.43 83.05 82.97 83.35 83.2  83.2
 83.28 70.69 68.93 70.15 70.08 69.62 69.85 69.7  70.08 70.69 70.53 69.85
 69.39 70.   70.   70.46 68.93 70.31 70.   69.47 70.15 76.56 76.56 76.64
 76.18 75.27 76.18 75.11 76.33 75.8  75.88 75.49 76.87 75.57 75.57]",915,7,5,0.44,0.44
16,Tag1,Tag2,1757536531.4579232,1757536532.758603,"[144.39 150.42 150.72 150.42 150.57 150.42 150.19 150.11 150.64 150.26
 148.51 148.43 148.74 148.43 148.28 148.74 148.66 148.13 148.36 148.43
 137.37 137.14 136.99 137.22 136.84 137.22 137.06 136.76 136.91 136.84
 144.46 144.85 144.62 144.62 144.69 144.46 144.69 144.39 144.46 144.62
 147.21 147.36 147.36 146.75 147.44 147.06 147.21 147.44 147.21 147.52
 150.11 150.42 149.96 150.03 150.26 150.11 149.81 150.57 150.26 150.34
 150.34 150.19 150.26 150.8  150.19 150.11 150.42 150.34 150.11 148.74
 148.43 148.51 148.28 148.05 148.2  147.9  148.2  148.36 148.05 137.14
 136.99 136.91 136.84 137.22 136.91 137.14 137.29 137.22 136.91 144.39
 144.31 144.69 144.77 144.54 144.62 144.46 145.   144.69 144.69 147.52
 147.75 147.06 147.59 147.21 147.44 147.29 147.36 147.06 150.03 150.11
 150.34 150.11 150.19 150.11 150.19 150.03 149.81 149.65 150.72 150.49
 149.65 150.64 150.19 149.88 150.11 150.72 150.42 150.57 148.89 148.81
 148.2  147.97 148.66 148.51 147.9  148.43 148.51 148.13 137.29 136.76
 136.99 136.99 136.76 136.68 136.91 136.91 137.22 136.84 144.62 144.69
 144.54 144.54 144.54 144.39 144.69 144.77 144.46 144.77 147.52 147.59
 146.98 147.06 147.29 146.91 147.82 147.29 147.21 150.03 150.26 150.26
 150.34 149.81 149.88 149.73 150.11 150.34 150.11 150.72 150.57 150.26
 150.42 150.64 150.42 150.57 150.03 150.49 149.96 148.43 148.58 148.66
 148.36 148.2  148.28 148.51 148.2  148.28 148.51 137.06 136.91 136.84
 136.68 137.45 136.84 136.91 136.84 136.99 137.14 144.62 144.24 144.69
 144.69 144.24 144.31 144.54 144.77 144.92 147.14 147.29 147.06 147.52
 147.44 147.14 147.06 147.29 147.06 147.52 150.11 150.03 149.88 150.03
 149.73 149.81 149.73 149.65 150.26 149.96 150.11 150.34 149.96 150.34
 150.19 150.34 150.34 150.19 150.19 150.19 148.2  148.36 148.43 148.28
 148.66 148.13 148.51 148.13 148.36 148.28 137.14 136.84 136.68 137.22
 136.84 137.06 136.84 136.91 136.91 136.76 144.54 144.16 144.31 145.
 144.46 144.92 144.39 144.54 144.24 147.29 146.75 147.44 147.29 147.14
 147.14 147.06 147.06 147.21 147.82 150.03 149.58 150.03 150.19 149.65
 150.49 149.88 149.65 150.26 150.11 149.88 149.73 150.03 149.42]",915,8,5,0.46,0.46
17,Tag2,Tag1,1757536533.996064,1757536535.2975965,"[63.82 74.43 73.97 73.66 74.04 73.66 74.43 73.89 74.35 74.58 73.82 74.12
 74.81 73.36 74.04 73.89 74.12 74.12 74.04 73.21 63.59 63.44 63.44 63.67
 63.82 63.21 63.21 63.44 63.59 62.91 56.65 56.65 56.65 55.73 55.89 55.89
 55.73 56.65 56.27 59.62 59.4  59.4  59.55 58.94 59.4  58.86 59.17 58.86
 59.47 66.03 65.88 66.34 66.03 67.1  66.26 66.64 65.73 65.58 65.58 74.5
 74.35 74.73 74.12 74.04 73.82 74.12 74.27 73.97 74.65 74.12 73.59 73.51
 73.51 73.97 73.97 74.04 74.35 73.82 74.27 64.35 63.44 63.9  64.13 63.9
 63.21 64.05 62.91 63.67 62.98 55.96 56.42 56.65 57.03 56.27 55.66 56.19
 56.5  57.26 59.93 59.85 59.01 59.7  59.24 58.94 59.7  59.17 59.55 59.17
 65.73 65.96 66.03 66.26 66.11 66.34 65.8  66.49 66.03 66.64 73.82 74.27
 74.04 73.74 73.97 73.82 73.59 74.5  74.35 74.43 73.74 74.12 74.43 74.35
 74.12 74.65 74.35 74.58 74.43 74.2  63.9  64.43 63.82 64.51 63.74 64.43
 64.43 63.9  64.28 56.34 57.03 56.65 57.03 57.11 56.5  56.8  56.88 56.57
 56.42 59.7  60.69 59.55 59.93 59.78 60.16 60.16 60.01 60.23 59.93 66.64
 66.41 66.41 66.57 66.49 66.03 66.72 67.03 66.87 67.48 75.42 75.8  75.57
 74.04 74.88 74.27 74.12 74.73 74.58 74.58 74.88 74.81 74.27 74.81 75.57
 75.19 74.88 74.88 74.65 74.96 64.81 63.9  63.67 63.9  63.97 64.13 64.05
 64.89 64.81 56.95 56.65 56.73 56.04 56.27 56.73 57.26 56.04 56.34 56.88
 59.78 60.54 60.39 59.78 59.85 59.55 59.93 60.31 60.39 60.08 66.11 66.19
 66.19 66.72 67.94 66.8  67.33 66.64 66.49 67.33 74.58 74.35 74.27 74.27
 74.5  74.35 74.35 74.58 74.58 74.88 74.88 74.88 74.2  74.5  74.2  74.81
 74.73 74.43 74.12 63.82 63.9  63.9  63.9  63.59 63.52 63.29 64.28 64.2
 63.67 56.5  56.73 56.73 56.65 56.04 56.88 56.73 57.26 57.18 56.8  58.86
 59.32 59.85 59.32 59.24 59.24 59.09 59.62 59.7  60.23 65.96 66.41 66.41
 66.8  66.26 66.87 66.03 66.26 66.11 66.41 65.73 66.34 65.96]",915,8,5,0.46,0.46
18,Tag1,Tag2,1757536584.180774,1757536585.4894989,"[125.93 128.82 128.52 128.67 129.13 128.9  128.67 128.44 128.9  128.98
 129.13 126.46 126.46 126.61 126.38 126.23 126.23 126.15 126.69 126.38
 117.53 117.46 117.69 117.69 117.38 117.53 117.69 117.38 117.3  117.76
 125.54 125.77 125.62 125.62 125.24 126.   125.47 125.47 125.7  125.93
 127.53 127.53 127.45 127.3  127.53 127.3  127.07 127.45 127.53 127.3
 128.9  129.43 128.98 128.9  128.75 128.75 128.9  128.98 128.67 128.67
 128.75 128.6  128.67 128.14 128.67 128.6  128.67 128.29 128.44 128.52
 125.77 126.   126.31 126.08 126.08 125.93 125.93 126.   126.38 117.3
 117.3  117.61 117.15 117.07 117.07 117.15 117.53 117.15 117.23 125.01
 125.01 125.24 125.54 125.39 125.47 125.47 125.16 125.16 125.39 126.92
 127.15 127.07 127.07 127.3  127.15 126.92 127.22 127.07 127.15 128.06
 128.67 128.44 128.98 128.44 128.37 128.52 128.75 128.44 128.67 128.21
 128.06 128.21 128.14 128.37 128.67 128.44 128.6  128.44 128.52 125.93
 125.93 126.   126.31 126.   126.31 126.38 125.93 126.   117.91 117.46
 117.23 117.15 117.46 117.38 117.15 117.69 117.07 117.23 125.39 125.77
 125.09 125.47 125.31 125.39 125.39 125.93 125.39 125.7  127.68 127.45
 127.45 127.53 127.76 127.6  127.3  127.45 127.37 127.53 129.13 129.13
 128.75 129.59 128.98 128.67 128.75 128.52 128.82 129.05 128.44 128.75
 128.98 128.75 128.67 128.67 128.52 128.52 128.75 126.61 126.69 126.38
 126.15 126.31 126.61 126.46 126.54 126.23 126.38 117.53 117.69 117.15
 117.84 117.53 117.91 117.3  117.76 117.61 117.53 125.47 125.77 125.47
 125.24 125.62 125.31 125.31 125.62 125.62 125.31 127.22 127.6  127.15
 127.3  126.99 127.22 127.45 126.99 127.37 127.53 129.13 129.05 128.9
 128.9  128.9  128.6  129.13 128.82 128.52 128.52 128.44 128.21 128.37
 128.6  128.6  128.44 128.82 128.21 128.44 126.15 125.85 126.23 126.
 126.31 126.54 126.31 126.54 126.23 125.85 117.46 117.38 116.85 117.3
 117.46 117.76 117.38 116.77 117.38 117.15 125.7  125.31 125.39 125.62
 125.47 125.09 125.47 125.24 125.01 125.24 127.37 127.37 127.6  127.07
 126.99 126.84 126.99 126.84 126.99 126.92 128.37 128.37 128.44 128.21
 128.6  128.6  128.14 128.21 128.14 128.44 128.29 128.52 128.06]",915,9,5,0.48,0.48
19,Tag2,Tag1,1757536586.723698,1757536588.0259502,"[58.4  63.97 64.74 64.28 64.43 64.28 64.58 64.05 64.35 64.51 67.03 66.87
 66.49 66.72 66.19 66.64 66.19 66.34 66.03 66.49 54.28 54.28 54.51 54.59
 54.28 54.51 54.51 54.13 54.59 54.51 54.06 53.83 53.9  53.37 53.9  54.28
 53.6  53.22 53.75 53.44 58.56 58.79 58.86 57.87 58.4  59.32 58.33 58.56
 58.94 58.56 64.66 65.19 64.35 64.51 64.58 63.67 63.9  64.2  64.58 64.05
 64.66 64.58 64.13 63.67 64.89 63.67 64.51 63.9  64.51 66.87 67.03 66.41
 66.64 66.41 66.41 66.64 65.96 67.41 66.8  54.21 54.13 54.21 53.44 53.37
 53.9  53.83 53.98 54.36 54.89 53.06 53.29 52.45 53.37 52.76 53.22 53.14
 52.76 52.53 53.06 58.33 58.79 58.1  57.79 57.95 58.4  58.25 58.71 57.87
 58.71 64.58 64.28 64.51 64.66 64.43 64.05 64.66 63.9  63.97 63.21 64.28
 64.74 64.28 63.74 63.97 63.97 63.74 63.74 64.58 66.41 66.19 67.1  66.87
 66.34 66.8  66.49 67.25 66.72 67.1  54.36 54.59 55.05 53.67 54.59 54.51
 53.98 54.74 54.59 54.89 53.29 53.44 52.83 53.9  53.22 54.36 54.13 53.52
 53.06 53.44 57.87 58.48 59.7  59.93 59.17 59.17 59.09 59.17 58.63 59.09
 63.59 64.2  64.13 64.58 63.97 64.51 64.74 63.9  63.13 63.74 64.05 63.9
 63.74 63.9  63.97 63.9  64.13 64.05 64.66 67.86 67.79 67.48 67.41 66.95
 67.56 67.64 67.03 67.33 67.56 54.51 53.83 55.05 55.96 54.36 55.58 54.89
 54.51 55.58 54.82 53.75 54.44 53.67 54.21 52.99 54.06 53.22 53.22 53.6
 53.14 58.56 59.55 58.33 58.48 58.48 58.4  58.86 59.01 58.56 58.25 64.43
 64.74 64.66 65.04 63.44 64.28 63.67 63.29 63.74 63.82 63.82 63.67 63.97
 63.97 64.2  64.35 65.12 66.03 64.51 67.71 68.17 67.33 67.86 67.18 66.49
 67.25 67.03 67.18 67.41 55.12 56.04 55.2  55.28 55.35 55.5  54.28 55.05
 55.43 56.12 54.06 55.58 53.67 54.13 53.67 54.36 54.74 54.28 53.67 54.21
 57.95 58.56 57.87 58.4  58.4  58.56 58.48 58.56 58.25 58.33 63.06 63.82
 63.44 63.82 63.67 63.97 63.44 63.82 63.67 63.9  64.28 63.67 63.9 ]",915,9,5,0.48,0.48
20,Tag1,Tag2,1757536672.149948,1757536673.4574518,"[103.72 107.23 107.46 107.39 107.08 107.46 107.08 107.46 107.23 107.54
 104.64 104.79 104.94 104.94 104.87 104.72 104.87 104.79 105.02 104.64
  98.15  98.08  97.47  97.62  97.77  97.85  97.47  97.77  97.85  97.7
 105.71 106.01 105.71 106.01 105.55 105.78 105.78 105.71 105.94 105.55
 107.23 107.16 106.93 107.16 106.93 106.78 107.46 107.   107.16 107.08
 108.   108.   107.92 107.84 108.   108.07 108.   108.15 108.   107.84
 107.39 107.54 107.39 107.46 107.31 107.31 107.23 107.46 107.46 104.64
 104.79 104.87 104.94 104.94 104.79 104.64 104.64 104.87 104.94  98.23
  97.77  97.92  97.92  97.92  97.77  97.62  97.77  98.    97.92 105.86
 106.01 105.86 106.01 105.55 106.01 105.71 106.01 105.86 105.48 106.93
 107.54 107.23 107.31 107.08 107.08 107.39 107.23 107.08 107.16 107.69
 107.77 107.69 107.77 107.92 107.54 108.15 107.84 108.   107.31 107.31
 107.23 107.46 107.61 107.31 107.16 107.54 107.31 106.47 104.87 104.56
 104.64 104.87 104.49 105.02 104.49 104.49 104.94 104.56  97.62  97.92
  98.    97.92  98.    97.92  97.77  97.77  97.7   97.77 105.86 106.01
 105.55 105.78 105.63 105.55 105.78 105.55 105.71 105.78 107.   107.08
 107.23 107.31 107.08 107.08 107.31 107.08 107.   106.93 107.39 107.84
 107.69 107.54 107.69 107.92 107.77 107.84 107.92 107.08 107.46 107.16
 107.16 107.39 107.39 107.31 107.31 107.23 107.54 104.87 104.56 104.1
 104.87 104.64 104.56 104.26 104.64 104.72 104.49  97.92  97.92  97.62
  97.7   97.77  97.54  97.85  97.47  97.62  97.92 105.55 105.86 105.63
 105.63 105.48 105.48 105.33 105.4  105.78 105.63 107.08 107.16 107.
 106.85 106.78 106.93 107.   106.78 107.08 107.77 107.77 107.61 107.77
 107.69 107.92 107.39 108.07 107.69 107.61 107.08 107.46 106.62 107.46
 107.31 107.16 107.16 106.93 107.31 107.16 104.33 104.64 104.64 104.56
 104.33 104.72 104.41 104.1  104.64 104.64  97.7   97.54  97.62  97.7
  97.62  97.62  97.47  97.54  97.62  97.54 105.78 105.55 105.71 105.63
 105.1  106.01 105.4  105.94 105.4  105.4  107.   106.93 107.16 107.08
 107.08 106.93 107.08 106.93 107.   107.77 107.54 107.61 107.77 107.61
 107.39 107.92 107.39 107.77 107.77 107.84 107.92 107.69 107.69]",915,10,5,0.5,0.5
