,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,0.787933793781,83.1820427344
1,701507537.688,0.788920429323,82.9685677664
2,703015075.377,0.788558318162,82.6922317987
3,704522613.065,0.787704013425,82.3282886258
4,706030150.754,0.786834488704,82.0237784481
5,707537688.442,0.787058934127,81.7624418705
6,709045226.131,0.787548386713,81.5280157661
7,710552763.819,0.787294656574,81.2143481707
8,712060301.508,0.787453476027,81.1003386647
9,713567839.196,0.786335858479,80.7500197977
10,715075376.884,0.786584015995,80.410929012
11,716582914.573,0.785100848055,80.373883897
12,718090452.261,0.787190353327,80.0127742038
13,719597989.95,0.785240409668,79.7155514304
14,721105527.638,0.784574102486,79.4528480058
15,722613065.327,0.784465633125,79.2340832742
16,724120603.015,0.785202296263,78.9361159157
17,725628140.704,0.784332933929,78.7426444398
18,727135678.392,0.783185184886,78.3948327253
19,728643216.08,0.783574261744,77.9424996934
20,730150753.769,0.784029780319,77.8875304409
21,731658291.457,0.782948049615,77.5890214383
22,733165829.146,0.783533914158,77.1912653823
23,734673366.834,0.782124989839,76.9331253516
24,736180904.523,0.783186017977,76.7720971814
25,737688442.211,0.781274520119,76.451084467
26,739195979.899,0.781371236023,76.2182746906
27,740703517.588,0.780678166554,76.0825011514
28,742211055.276,0.781935223392,75.6509572348
29,743718592.965,0.783325576652,75.4093830269
30,745226130.653,0.780295988387,75.1975316303
31,746733668.342,0.781268261829,74.8002609946
32,748241206.03,0.780214899457,74.6340711103
33,749748743.719,0.779963974285,74.2408457323
34,751256281.407,0.780779815479,74.0364914169
35,752763819.095,0.781314804016,73.7651904217
36,754271356.784,0.779521951202,73.492925264
37,755778894.472,0.779612855107,73.2417769368
38,757286432.161,0.779645997827,72.8383049784
39,758793969.849,0.778405830076,72.6342263024
40,760301507.538,0.777918272321,72.3827067958
41,761809045.226,0.777751547131,72.0863643452
42,763316582.915,0.779824821652,71.9090212841
43,764824120.603,0.777717460258,71.7059586138
44,766331658.291,0.777431689156,71.3063441379
45,767839195.98,0.77746436844,70.9997347249
46,769346733.668,0.779646436726,70.8370274819
47,770854271.357,0.778426348926,70.4649072662
48,772361809.045,0.778009923161,70.2034679594
49,773869346.734,0.776016513266,69.9145466019
50,775376884.422,0.776074159835,69.5300594392
51,776884422.111,0.775921967758,69.3894139731
52,778391959.799,0.776828701648,69.0914824933
53,779899497.487,0.777128246247,68.7575625471
54,781407035.176,0.774560254967,68.5358327069
