,Frequency, Formatted Data, Formatted Data.1
0,890000000.0,0.76135182403,65.3244426732
1,890251256.281,0.76192948319,65.243432122
2,890502512.563,0.761331723796,65.2392981091
3,890753768.844,0.760895990653,65.1452148044
4,891005025.126,0.761496192911,65.0612450145
5,891256281.407,0.76191690446,65.0927101282
6,891507537.688,0.761528730834,65.0189719903
7,891758793.97,0.761514393068,64.9511048329
8,892010050.251,0.760557321892,64.9058625029
9,892261306.533,0.761297259116,64.8448182354
10,892512562.814,0.760743444989,64.8287488564
11,892763819.095,0.761518216469,64.7614043884
12,893015075.377,0.761404433845,64.7165331692
13,893266331.658,0.761193388057,64.6786247174
14,893517587.94,0.76081899451,64.6380607822
15,893768844.221,0.760607267792,64.5717704197
16,894020100.503,0.761047025396,64.4992003366
17,894271356.784,0.761513397718,64.5062503821
18,894522613.065,0.760629868714,64.4178974722
19,894773869.347,0.760465297342,64.3377928197
20,895025125.628,0.759823715857,64.3298300945
21,895276381.91,0.76014946526,64.299285297
22,895527638.191,0.759741895216,64.2620542525
23,895778894.472,0.759403739387,64.2218405595
24,896030150.754,0.759615807021,64.2303859774
25,896281407.035,0.75913995125,64.1949138161
26,896532663.317,0.759707303017,64.1478078481
27,896783919.598,0.759230689397,64.0359282184
28,897035175.879,0.759571686246,64.0095963273
29,897286432.161,0.760056795065,63.961194585
30,897537688.442,0.759400409329,63.8811413278
31,897788944.724,0.758955732687,63.9166150373
32,898040201.005,0.759775998325,63.8394412024
33,898291457.286,0.759492553651,63.7820507115
34,898542713.568,0.759694720581,63.7472785761
35,898793969.849,0.759721318964,63.6857623474
36,899045226.131,0.759754618237,63.6407149032
37,899296482.412,0.758954980907,63.6102617054
38,899547738.693,0.759267156503,63.5181091036
39,899798994.975,0.759167093949,63.4820591984
40,900050251.256,0.759461023099,63.4625636797
41,900301507.538,0.759140117441,63.3798817255
42,900552763.819,0.758888598427,63.3104222823
43,900804020.101,0.759126276564,63.2801153936
44,901055276.382,0.759051971974,63.2382313649
45,901306532.663,0.758858783386,63.1718941863
46,901557788.945,0.758648801936,63.1406381413
47,901809045.226,0.759159897085,63.0924843328
48,902060301.508,0.758775010192,63.0597605051
49,902311557.789,0.759571766292,62.9867740391
50,902562814.07,0.7591156003,62.9923389438
51,902814070.352,0.7582775156,62.9296551784
52,903065326.633,0.75910449783,62.9154135304
53,903316582.915,0.758768311642,62.8457496502
54,903567839.196,0.758743004913,62.7872456152
55,903819095.477,0.758251747714,62.7419448424
56,904070351.759,0.758833318554,62.6825721966
57,904321608.04,0.758547187561,62.6635234235
58,904572864.322,0.758947396018,62.6219082401
59,904824120.603,0.758596234506,62.5559326229
60,905075376.884,0.758887730721,62.5329258753
61,905326633.166,0.759160626907,62.5036734048
62,905577889.447,0.759276927837,62.3858591316
63,905829145.729,0.75872266976,62.3625585341
64,906080402.01,0.75915065466,62.3357341578
65,906331658.291,0.759040275556,62.2370372386
66,906582914.573,0.75832830299,62.2544940132
67,906834170.854,0.759060151959,62.1708667985
68,907085427.136,0.758518834609,62.1234594353
69,907336683.417,0.758660749913,62.0990702101
70,907587939.698,0.758870586778,61.9693082102
71,907839195.98,0.758844714267,61.9930616268
72,908090452.261,0.758387323734,61.920089416
73,908341708.543,0.758600212094,61.8443360571
74,908592964.824,0.758297529075,61.8279928934
75,908844221.106,0.75732423295,61.7675466994
76,909095477.387,0.757434536472,61.7064992054
77,909346733.668,0.757689254919,61.6703866846
78,909597989.95,0.757843119644,61.6772237304
79,909849246.231,0.757700591173,61.5916017927
80,910100502.513,0.757699626831,61.5435851496
81,910351758.794,0.757427790511,61.5034883358
82,910603015.075,0.757315227293,61.4646732803
83,910854271.357,0.758038556403,61.4500812554
84,911105527.638,0.758085543567,61.3624482666
85,911356783.92,0.758034899603,61.2947008422
86,911608040.201,0.758155111795,61.3114948963
87,911859296.482,0.758006304703,61.225307263
88,912110552.764,0.75792384773,61.1683356712
89,912361809.045,0.758557412557,61.0618854335
90,912613065.327,0.758120811026,61.0444768429
91,912864321.608,0.757577607892,61.0312928358
92,913115577.889,0.757197664332,60.9723984614
93,913366834.171,0.758093610227,60.9425201431
94,913618090.452,0.756982743369,60.8686965641
95,913869346.734,0.758167231074,60.7976246212
96,914120603.015,0.757456326964,60.8103562552
97,914371859.296,0.756472637122,60.7669313958
98,914623115.578,0.757347801477,60.7215785588
99,914874371.859,0.757305887576,60.6251631658
100,915125628.141,0.757002438026,60.6061075177
101,915376884.422,0.757069031986,60.5232352452
102,915628140.704,0.756694759569,60.4819531983
103,915879396.985,0.756888025843,60.466659278
104,916130653.266,0.757144352548,60.4215933756
105,916381909.548,0.756547908573,60.369353065
106,916633165.829,0.757345417478,60.2864159902
107,916884422.111,0.75738326443,60.2793964088
108,917135678.392,0.756286044144,60.2059461614
109,917386934.673,0.756750193972,60.1958555955
110,917638190.955,0.757408128709,60.1301525449
111,917889447.236,0.757197392684,60.1223975692
112,918140703.518,0.757144850575,60.0851840397
113,918391959.799,0.756802110966,59.9942323
114,918643216.08,0.75588183836,59.9332877483
115,918894472.362,0.756524024942,59.8786121553
116,919145728.643,0.756206061162,59.8152674313
117,919396984.925,0.756422179332,59.7827230834
118,919648241.206,0.756085095236,59.7039528109
119,919899497.487,0.755987206203,59.7390964315
120,920150753.769,0.756769825432,59.7179198747
121,920402010.05,0.756016726875,59.6089685531
122,920653266.332,0.756333075852,59.5285233419
123,920904522.613,0.756724411922,59.5483436614
124,921155778.894,0.756072003875,59.4864771758
125,921407035.176,0.755893873939,59.4225304625
126,921658291.457,0.756061349757,59.3483098741
127,921909547.739,0.756311084636,59.3601964753
128,922160804.02,0.756321606234,59.2695839915
129,922412060.302,0.75650129264,59.2718350189
130,922663316.583,0.756365317668,59.1985166162
131,922914572.864,0.756421367373,59.1643469249
132,923165829.146,0.756620617374,59.0791132319
133,923417085.427,0.756333913247,59.0318980376
134,923668341.709,0.755957262757,58.9812275642
135,923919597.99,0.755906103793,58.9193366565
136,924170854.271,0.755590078105,58.897762706
137,924422110.553,0.756131555092,58.8294200981
138,924673366.834,0.755998545595,58.7730975585
139,924924623.116,0.755552757178,58.7374944293
140,925175879.397,0.755128918248,58.7196004707
141,925427135.678,0.755115325816,58.6331728608
142,925678391.96,0.754699185852,58.608831727
143,925929648.241,0.754509973899,58.5764126168
144,926180904.523,0.754700731397,58.5342544181
145,926432160.804,0.755432106357,58.5114905277
146,926683417.085,0.755170213558,58.4218763211
147,926934673.367,0.755758058243,58.3215594616
148,927185929.648,0.755645099078,58.3742521679
149,927437185.93,0.755451732914,58.320723991
150,927688442.211,0.755708452415,58.2472782061
151,927939698.492,0.756138713509,58.2252978161
152,928190954.774,0.755463749897,58.1566131089
153,928442211.055,0.755762775601,58.1120073857
154,928693467.337,0.755255575665,58.0653132773
155,928944723.618,0.755009869778,57.9644294659
156,929195979.899,0.755306132479,57.9616057651
157,929447236.181,0.754906522957,57.9224869004
158,929698492.462,0.754625156286,57.8290223645
159,929949748.744,0.754624136105,57.7776767867
160,930201005.025,0.754657580319,57.7577859446
161,930452261.307,0.754355020337,57.7076096788
162,930703517.588,0.754312812944,57.6680524114
163,930954773.869,0.753823715978,57.5910341487
164,931206030.151,0.754342684088,57.5755816916
165,931457286.432,0.753635492736,57.4674208143
166,931708542.714,0.754532856691,57.4734973165
167,931959798.995,0.754106217436,57.4635649051
168,932211055.276,0.753962061647,57.3992495724
169,932462311.558,0.753760740455,57.3161910279
170,932713567.839,0.753897037921,57.2904542255
171,932964824.121,0.753931904877,57.2778980335
172,933216080.402,0.754353132754,57.2157612376
173,933467336.683,0.754223174482,57.1449401984
174,933718592.965,0.754007456843,57.108848892
175,933969849.246,0.754182722608,57.0317619054
176,934221105.528,0.754459830468,56.9971117994
177,934472361.809,0.754436273244,56.9324157856
178,934723618.09,0.754350607877,56.8742992387
179,934974874.372,0.754400661779,56.8264854161
180,935226130.653,0.754475727136,56.727723826
181,935477386.935,0.753964898729,56.6734047816
182,935728643.216,0.7541341376,56.6594400101
183,935979899.497,0.754280759534,56.6359247815
184,936231155.779,0.753881845025,56.5691235424
185,936482412.06,0.753535646879,56.5828589852
186,936733668.342,0.753603836794,56.5087158037
187,936984924.623,0.753510172783,56.4353878261
188,937236180.905,0.754532785162,56.4319920181
189,937487437.186,0.753580694332,56.4011221438
190,937738693.467,0.753945222896,56.298187958
191,937989949.749,0.75369620272,56.2485882178
192,938241206.03,0.753794242109,56.2753241961
193,938492462.312,0.753608517425,56.150896978
194,938743718.593,0.754269344705,56.1357286164
195,938994974.874,0.754507636879,56.0270091288
196,939246231.156,0.754068696751,56.0288313382
197,939497487.437,0.753452577807,55.9344797534
198,939748743.719,0.754269015201,55.9076519058
199,940000000.0,0.754166426343,55.8571267428
