,Frequency, Formatted Data, Formatted Data.1
0,700000000.0,-0.713597598327,-87.722642748
1,701507537.688,-0.619947585751,-87.8290827918
2,703015075.377,-0.685125103825,-87.8126615466
3,704522613.065,-0.663728169353,-87.8402792493
4,706030150.754,-0.628371002942,-88.5287484838
5,707537688.442,-0.65862895259,-88.7324339541
6,709045226.131,-0.632394756372,-88.5711470229
7,710552763.819,-0.713796163455,-88.7726239785
8,712060301.508,-0.659450835211,-88.943024155
9,713567839.196,-0.695558116743,-89.2944881399
10,715075376.884,-0.643354452371,-89.070066834
11,716582914.573,-0.662135005915,-89.1631492215
12,718090452.261,-0.689877836294,-89.4259186008
13,719597989.95,-0.643345392731,-89.4683891022
14,721105527.638,-0.67552594284,-90.0544905961
15,722613065.327,-0.674342377647,-89.9265613494
16,724120603.015,-0.730808725648,-90.1528697765
17,725628140.704,-0.674671562994,-90.1485368307
18,727135678.392,-0.669452647177,-90.4252595898
19,728643216.08,-0.652594564127,-90.4218295123
20,730150753.769,-0.70094164942,-90.7106043501
21,731658291.457,-0.646746307119,-90.7589104698
22,733165829.146,-0.664707702956,-90.8566246178
23,734673366.834,-0.658071469489,-90.8904423629
24,736180904.523,-0.674565433059,-91.2497271422
25,737688442.211,-0.6483487455,-91.4610949156
26,739195979.899,-0.67502822815,-91.2986874753
27,740703517.588,-0.73300916045,-91.6629576063
28,742211055.276,-0.703850498553,-91.7672544939
29,743718592.965,-0.679000852221,-91.8685628842
30,745226130.653,-0.721869934924,-92.0240120749
31,746733668.342,-0.680554714064,-92.576312094
32,748241206.03,-0.655312827148,-92.5419495401
33,749748743.719,-0.685176970987,-92.5167637277
34,751256281.407,-0.65377925678,-92.2996848957
35,752763819.095,-0.763422610655,-92.7764321488
36,754271356.784,-0.726237214775,-93.1354464349
37,755778894.472,-0.685546742408,-92.8654452225
38,757286432.161,-0.649341324485,-93.0434593144
39,758793969.849,-0.73312528782,-93.4807483889
40,760301507.538,-0.624575098512,-93.5337712851
41,761809045.226,-0.717658541447,-93.5335998501
42,763316582.915,-0.703977377007,-94.1767738984
43,764824120.603,-0.66155738062,-93.8274928132
44,766331658.291,-0.727584832884,-94.5252378647
45,767839195.98,-0.682706316225,-93.9867909734
46,769346733.668,-0.668034450137,-94.3477334743
47,770854271.357,-0.741565324466,-94.4053107737
48,772361809.045,-0.640349708678,-94.3085699297
49,773869346.734,-0.677226002424,-94.6870701408
50,775376884.422,-0.728817662079,-94.7237201578
51,776884422.111,-0.658770519477,-95.0476356935
52,778391959.799,-0.71149521362,-95.1907830795
53,779899497.487,-0.693401213707,-95.1326793303
54,781407035.176,-0.70063574999,-95.0408505896
55,782914572.864,-0.629452609435,-95.5261978981
56,784422110.553,-0.712066179626,-95.6708054623
57,785929648.241,-0.682099215314,-95.7329260571
58,787437185.93,-0.719949674261,-96.0968015096
59,788944723.618,-0.677605859177,-95.8519145207
60,790452261.307,-0.711176243888,-96.4182132045
61,791959798.995,-0.694708466818,-96.2837983168
62,793467336.683,-0.71717936718,-96.8778908644
63,794974874.372,-0.680496395508,-97.0871675753
64,796482412.06,-0.70913763989,-96.7555055002
65,797989949.749,-0.702803248043,-97.2372187092
66,799497487.437,-0.725703222886,-97.3519251453
67,801005025.126,-0.634821388609,-97.4526280552
68,802512562.814,-0.737720856834,-97.122867567
69,804020100.503,-0.695836571165,-97.3514975029
70,805527638.191,-0.656372602004,-98.0804118207
71,807035175.879,-0.733920199799,-97.9827021334
72,808542713.568,-0.646371908564,-97.8099369376
73,810050251.256,-0.70740463071,-98.5860601421
74,811557788.945,-0.735951284634,-98.4555295114
75,813065326.633,-0.6914230755,-98.3041545823
76,814572864.322,-0.656817785918,-98.5083057148
77,816080402.01,-0.66476295173,-98.7709323882
78,817587939.698,-0.669375497448,-98.9878774277
79,819095477.387,-0.71047619022,-99.1614791479
80,820603015.075,-0.726012710623,-99.0982723595
81,822110552.764,-0.644332875155,-99.293124709
82,823618090.452,-0.739137953125,-99.4717476082
